Time[s], Channel 0, Channel 1, Channel 2, clk_smp
0.000006210000000, 0, 1, 1, 1
0.000006290000000, 0, 1, 1, 0
0.000006410000000, 0, 1, 1, 1
0.000006490000000, 0, 1, 1, 0
0.000006610000000, 0, 1, 1, 1
0.000006690000000, 0, 1, 1, 0
0.000006810000000, 0, 1, 1, 1
0.000006890000000, 0, 1, 1, 0
0.000007010000000, 0, 1, 1, 1
0.000007090000000, 0, 1, 1, 0
0.000007190000000, 0, 0, 1, 0
0.000007200000000, 1, 0, 1, 0
0.000007210000000, 1, 0, 1, 1
0.000007290000000, 1, 0, 1, 0
0.000007390000000, 0, 0, 1, 0
0.000007400000000, 0, 1, 1, 0
0.000007410000000, 0, 1, 1, 1
0.000007490000000, 0, 1, 1, 0
0.000007610000000, 0, 1, 1, 1
0.000007690000000, 0, 1, 1, 0
0.000007790000000, 0, 0, 1, 0
0.000007800000000, 1, 0, 1, 0
0.000007810000000, 1, 0, 1, 1
0.000007890000000, 1, 0, 1, 0
0.000007990000000, 0, 0, 1, 0
0.000008000000000, 0, 1, 1, 0
0.000008010000000, 0, 1, 1, 1
0.000008090000000, 0, 1, 1, 0
0.000008210000000, 0, 1, 1, 1
0.000008290000000, 0, 1, 1, 0
0.000008410000000, 0, 1, 1, 1
0.000008490000000, 0, 1, 1, 0
0.000008610000000, 0, 1, 1, 1
0.000008690000000, 0, 1, 1, 0
0.000008810000000, 0, 1, 1, 1
0.000008890000000, 0, 1, 1, 0
0.000009010000000, 0, 1, 1, 1
0.000009090000000, 0, 1, 1, 0
0.000009210000000, 0, 1, 1, 1
0.000009290000000, 0, 1, 1, 0
0.000009410000000, 0, 1, 1, 1
0.000009490000000, 0, 1, 1, 0
0.000009610000000, 0, 1, 1, 1
0.000009690000000, 0, 1, 1, 0
0.000009810000000, 0, 1, 1, 1
0.000009890000000, 0, 1, 1, 0
0.000010010000000, 0, 1, 1, 1
0.000010090000000, 0, 1, 1, 0
0.000010210000000, 0, 1, 1, 1
0.000010290000000, 0, 1, 1, 0
0.000010410000000, 0, 1, 1, 1
0.000010490000000, 0, 1, 1, 0
0.000010610000000, 0, 1, 1, 1
0.000010690000000, 0, 1, 1, 0
0.000010810000000, 0, 1, 1, 1
0.000010890000000, 0, 1, 1, 0
0.000011010000000, 0, 1, 1, 1
0.000011090000000, 0, 1, 1, 0
0.000011210000000, 0, 1, 1, 1
0.000011290000000, 0, 1, 1, 0
0.000011410000000, 0, 1, 1, 1
0.000011490000000, 0, 1, 1, 0
0.000011610000000, 0, 1, 1, 1
0.000011690000000, 0, 1, 1, 0
0.000011810000000, 0, 1, 1, 1
0.000011890000000, 0, 1, 1, 0
0.000012010000000, 0, 1, 1, 1
0.000012090000000, 0, 1, 1, 0
0.000012210000000, 0, 1, 1, 1
0.000012290000000, 0, 1, 1, 0
0.000012410000000, 0, 1, 1, 1
0.000012490000000, 0, 1, 1, 0
0.000012610000000, 0, 1, 1, 1
0.000012690000000, 0, 1, 1, 0
0.000012810000000, 0, 1, 1, 1
0.000012890000000, 0, 1, 1, 0
0.000013010000000, 0, 1, 1, 1
0.000013090000000, 0, 1, 1, 0
0.000013190000000, 0, 0, 1, 0
0.000013200000000, 1, 0, 1, 0
0.000013210000000, 1, 0, 1, 1
0.000013290000000, 1, 0, 1, 0
0.000013390000000, 0, 0, 1, 0
0.000013400000000, 0, 1, 1, 0
0.000013410000000, 0, 1, 1, 1
0.000013490000000, 0, 1, 1, 0
0.000013610000000, 0, 1, 1, 1
0.000013690000000, 0, 1, 1, 0
0.000013810000000, 0, 1, 1, 1
0.000013890000000, 0, 1, 1, 0
0.000014010000000, 0, 1, 1, 1
0.000014090000000, 0, 1, 1, 0
0.000014210000000, 0, 1, 1, 1
0.000014290000000, 0, 1, 1, 0
0.000014410000000, 0, 1, 1, 1
0.000014490000000, 0, 1, 1, 0
0.000014590000000, 0, 0, 1, 0
0.000014600000000, 1, 0, 1, 0
0.000014610000000, 1, 0, 1, 1
0.000014690000000, 1, 0, 1, 0
0.000014790000000, 0, 0, 1, 0
0.000014800000000, 0, 1, 1, 0
0.000014810000000, 0, 1, 1, 1
0.000014890000000, 0, 1, 1, 0
0.000015010000000, 0, 1, 1, 1
0.000015090000000, 0, 1, 1, 0
0.000015190000000, 0, 0, 1, 0
0.000015200000000, 1, 0, 1, 0
0.000015210000000, 1, 0, 1, 1
0.000015290000000, 1, 0, 1, 0
0.000015390000000, 0, 0, 1, 0
0.000015400000000, 0, 1, 1, 0
0.000015410000000, 0, 1, 1, 1
0.000015490000000, 0, 1, 1, 0
0.000015610000000, 0, 1, 1, 1
0.000015690000000, 0, 1, 1, 0
0.000015810000000, 0, 1, 1, 1
0.000015890000000, 0, 1, 1, 0
0.000016010000000, 0, 1, 1, 1
0.000016090000000, 0, 1, 1, 0
0.000016210000000, 0, 1, 1, 1
0.000016290000000, 0, 1, 1, 0
0.000016410000000, 0, 1, 1, 1
0.000016490000000, 0, 1, 1, 0
0.000016610000000, 0, 1, 1, 1
0.000016690000000, 0, 1, 1, 0
0.000016810000000, 0, 1, 1, 1
0.000016890000000, 0, 1, 1, 0
0.000017010000000, 0, 1, 1, 1
0.000017090000000, 0, 1, 1, 0
0.000017210000000, 0, 1, 1, 1
0.000017290000000, 0, 1, 1, 0
0.000017410000000, 0, 1, 1, 1
0.000017490000000, 0, 1, 1, 0
0.000017610000000, 0, 1, 1, 1
0.000017690000000, 0, 1, 1, 0
0.000017810000000, 0, 1, 1, 1
0.000017890000000, 0, 1, 1, 0
0.000018010000000, 0, 1, 1, 1
0.000018090000000, 0, 1, 1, 0
0.000018210000000, 0, 1, 1, 1
0.000018290000000, 0, 1, 1, 0
0.000018410000000, 0, 1, 1, 1
0.000018490000000, 0, 1, 1, 0
0.000018610000000, 0, 1, 1, 1
0.000018690000000, 0, 1, 1, 0
0.000018810000000, 0, 1, 1, 1
0.000018890000000, 0, 1, 1, 0
0.000019010000000, 0, 1, 1, 1
0.000019090000000, 0, 1, 1, 0
0.000019210000000, 0, 1, 1, 1
0.000019290000000, 0, 1, 1, 0
0.000019410000000, 0, 1, 1, 1
0.000019490000000, 0, 1, 1, 0
0.000019610000000, 0, 1, 1, 1
0.000019690000000, 0, 1, 1, 0
0.000019810000000, 0, 1, 1, 1
0.000019890000000, 0, 1, 1, 0
0.000020010000000, 0, 1, 1, 1
0.000020090000000, 0, 1, 1, 0
0.000020190000000, 0, 0, 1, 0
0.000020200000000, 1, 0, 1, 0
0.000020210000000, 1, 0, 1, 1
0.000020290000000, 1, 0, 1, 0
0.000020410000000, 1, 0, 1, 1
0.000020490000000, 1, 0, 1, 0
0.000020590000000, 0, 0, 1, 0
0.000020600000000, 0, 1, 1, 0
0.000020610000000, 0, 1, 1, 1
0.000020690000000, 0, 1, 1, 0
0.000020810000000, 0, 1, 1, 1
0.000020890000000, 0, 1, 1, 0
0.000021010000000, 0, 1, 1, 1
0.000021090000000, 0, 1, 1, 0
0.000021210000000, 0, 1, 1, 1
0.000021290000000, 0, 1, 1, 0
0.000021410000000, 0, 1, 1, 1
0.000021490000000, 0, 1, 1, 0
0.000021610000000, 0, 1, 1, 1
0.000021690000000, 0, 1, 1, 0
0.000021810000000, 0, 1, 1, 1
0.000021890000000, 0, 1, 1, 0
0.000021990000000, 0, 0, 1, 0
0.000022000000000, 1, 0, 1, 0
0.000022010000000, 1, 0, 1, 1
0.000022090000000, 1, 0, 1, 0
0.000022190000000, 0, 0, 1, 0
0.000022200000000, 0, 1, 1, 0
0.000022210000000, 0, 1, 1, 1
0.000022290000000, 0, 1, 1, 0
0.000022410000000, 0, 1, 1, 1
0.000022490000000, 0, 1, 1, 0
0.000022610000000, 0, 1, 1, 1
0.000022690000000, 0, 1, 1, 0
0.000022810000000, 0, 1, 1, 1
0.000022890000000, 0, 1, 1, 0
0.000023010000000, 0, 1, 1, 1
0.000023090000000, 0, 1, 1, 0
0.000023210000000, 0, 1, 1, 1
0.000023290000000, 0, 1, 1, 0
0.000023410000000, 0, 1, 1, 1
0.000023490000000, 0, 1, 1, 0
0.000023610000000, 0, 1, 1, 1
0.000023690000000, 0, 1, 1, 0
0.000023810000000, 0, 1, 1, 1
0.000023890000000, 0, 1, 1, 0
0.000024010000000, 0, 1, 1, 1
0.000024090000000, 0, 1, 1, 0
0.000024210000000, 0, 1, 1, 1
0.000024290000000, 0, 1, 1, 0
0.000024410000000, 0, 1, 1, 1
0.000024490000000, 0, 1, 1, 0
0.000024610000000, 0, 1, 1, 1
0.000024690000000, 0, 1, 1, 0
0.000024810000000, 0, 1, 1, 1
0.000024890000000, 0, 1, 1, 0
0.000025010000000, 0, 1, 1, 1
0.000025090000000, 0, 1, 1, 0
0.000025210000000, 0, 1, 1, 1
0.000025290000000, 0, 1, 1, 0
0.000025410000000, 0, 1, 1, 1
0.000025490000000, 0, 1, 1, 0
0.000025610000000, 0, 1, 1, 1
0.000025690000000, 0, 1, 1, 0
0.000025790000000, 0, 0, 1, 0
0.000025800000000, 1, 0, 1, 0
0.000025810000000, 1, 0, 1, 1
0.000025890000000, 1, 0, 1, 0
0.000025990000000, 0, 0, 1, 0
0.000026000000000, 0, 1, 1, 0
0.000026010000000, 0, 1, 1, 1
0.000026090000000, 0, 1, 1, 0
0.000026210000000, 0, 1, 1, 1
0.000026290000000, 0, 1, 1, 0
0.000026410000000, 0, 1, 1, 1
0.000026490000000, 0, 1, 1, 0
0.000026610000000, 0, 1, 1, 1
0.000026690000000, 0, 1, 1, 0
0.000026810000000, 0, 1, 1, 1
0.000026890000000, 0, 1, 1, 0
0.000027010000000, 0, 1, 1, 1
0.000027090000000, 0, 1, 1, 0
0.000027210000000, 0, 1, 1, 1
0.000027290000000, 0, 1, 1, 0
0.000027410000000, 0, 1, 1, 1
0.000027490000000, 0, 1, 1, 0
0.000027610000000, 0, 1, 1, 1
0.000027690000000, 0, 1, 1, 0
0.000027810000000, 0, 1, 1, 1
0.000027890000000, 0, 1, 1, 0
0.000028010000000, 0, 1, 1, 1
0.000028090000000, 0, 1, 1, 0
0.000028210000000, 0, 1, 1, 1
0.000028290000000, 0, 1, 1, 0
0.000028410000000, 0, 1, 1, 1
0.000028490000000, 0, 1, 1, 0
0.000028610000000, 0, 1, 1, 1
0.000028690000000, 0, 1, 1, 0
0.000028810000000, 0, 1, 1, 1
0.000028890000000, 0, 1, 1, 0
0.000029010000000, 0, 1, 1, 1
0.000029090000000, 0, 1, 1, 0
0.000029210000000, 0, 1, 1, 1
0.000029290000000, 0, 1, 1, 0
0.000029410000000, 0, 1, 1, 1
0.000029490000000, 0, 1, 1, 0
0.000029610000000, 0, 1, 1, 1
0.000029690000000, 0, 1, 1, 0
0.000029810000000, 0, 1, 1, 1
0.000029890000000, 0, 1, 1, 0
0.000030010000000, 0, 1, 1, 1
0.000030090000000, 0, 1, 1, 0
0.000030210000000, 0, 1, 1, 1
0.000030290000000, 0, 1, 1, 0
0.000030410000000, 0, 1, 1, 1
0.000030490000000, 0, 1, 1, 0
0.000030610000000, 0, 1, 1, 1
0.000030690000000, 0, 1, 1, 0
0.000030810000000, 0, 1, 1, 1
0.000030890000000, 0, 1, 1, 0
0.000031010000000, 0, 1, 1, 1
0.000031090000000, 0, 1, 1, 0
0.000031210000000, 0, 1, 1, 1
0.000031290000000, 0, 1, 1, 0
0.000031410000000, 0, 1, 1, 1
0.000031490000000, 0, 1, 1, 0
0.000031590000000, 0, 0, 1, 0
0.000031600000000, 1, 0, 1, 0
0.000031610000000, 1, 0, 1, 1
0.000031690000000, 1, 0, 1, 0
0.000031790000000, 0, 0, 1, 0
0.000031800000000, 0, 1, 1, 0
0.000031810000000, 0, 1, 1, 1
0.000031890000000, 0, 1, 1, 0
0.000032010000000, 0, 1, 1, 1
0.000032090000000, 0, 1, 1, 0
0.000032210000000, 0, 1, 1, 1
0.000032290000000, 0, 1, 1, 0
0.000032390000000, 0, 0, 1, 0
0.000032400000000, 1, 0, 1, 0
0.000032410000000, 1, 0, 1, 1
0.000032490000000, 1, 0, 1, 0
0.000032590000000, 0, 0, 1, 0
0.000032600000000, 0, 1, 1, 0
0.000032610000000, 0, 1, 1, 1
0.000032690000000, 0, 1, 1, 0
0.000032810000000, 0, 1, 1, 1
0.000032890000000, 0, 1, 1, 0
0.000033010000000, 0, 1, 1, 1
0.000033090000000, 0, 1, 1, 0
0.000033210000000, 0, 1, 1, 1
0.000033290000000, 0, 1, 1, 0
0.000033410000000, 0, 1, 1, 1
0.000033490000000, 0, 1, 1, 0
0.000033610000000, 0, 1, 1, 1
0.000033690000000, 0, 1, 1, 0
0.000033810000000, 0, 1, 1, 1
0.000033890000000, 0, 1, 1, 0
0.000034010000000, 0, 1, 1, 1
0.000034090000000, 0, 1, 1, 0
0.000034210000000, 0, 1, 1, 1
0.000034290000000, 0, 1, 1, 0
0.000034410000000, 0, 1, 1, 1
0.000034490000000, 0, 1, 1, 0
0.000034610000000, 0, 1, 1, 1
0.000034690000000, 0, 1, 1, 0
0.000034810000000, 0, 1, 1, 1
0.000034890000000, 0, 1, 1, 0
0.000035010000000, 0, 1, 1, 1
0.000035090000000, 0, 1, 1, 0
0.000035210000000, 0, 1, 1, 1
0.000035290000000, 0, 1, 1, 0
0.000035390000000, 0, 0, 1, 0
0.000035400000000, 1, 0, 1, 0
0.000035410000000, 1, 0, 1, 1
0.000035490000000, 1, 0, 1, 0
0.000035590000000, 0, 0, 1, 0
0.000035600000000, 0, 1, 1, 0
0.000035610000000, 0, 1, 1, 1
0.000035690000000, 0, 1, 1, 0
0.000035810000000, 0, 1, 1, 1
0.000035890000000, 0, 1, 1, 0
0.000036010000000, 0, 1, 1, 1
0.000036090000000, 0, 1, 1, 0
0.000036210000000, 0, 1, 1, 1
0.000036290000000, 0, 1, 1, 0
0.000036410000000, 0, 1, 1, 1
0.000036490000000, 0, 1, 1, 0
0.000036610000000, 0, 1, 1, 1
0.000036690000000, 0, 1, 1, 0
0.000036810000000, 0, 1, 1, 1
0.000036890000000, 0, 1, 1, 0
0.000037010000000, 0, 1, 1, 1
0.000037090000000, 0, 1, 1, 0
0.000037210000000, 0, 1, 1, 1
0.000037290000000, 0, 1, 1, 0
0.000037410000000, 0, 1, 1, 1
0.000037490000000, 0, 1, 1, 0
0.000037610000000, 0, 1, 1, 1
0.000037690000000, 0, 1, 1, 0
0.000037810000000, 0, 1, 1, 1
0.000037890000000, 0, 1, 1, 0
0.000038010000000, 0, 1, 1, 1
0.000038090000000, 0, 1, 1, 0
0.000038210000000, 0, 1, 1, 1
0.000038290000000, 0, 1, 1, 0
0.000038410000000, 0, 1, 1, 1
0.000038490000000, 0, 1, 1, 0
0.000038610000000, 0, 1, 1, 1
0.000038690000000, 0, 1, 1, 0
0.000038810000000, 0, 1, 1, 1
0.000038890000000, 0, 1, 1, 0
0.000039010000000, 0, 1, 1, 1
0.000039090000000, 0, 1, 1, 0
0.000039210000000, 0, 1, 1, 1
0.000039290000000, 0, 1, 1, 0
0.000039410000000, 0, 1, 1, 1
0.000039490000000, 0, 1, 1, 0
0.000039610000000, 0, 1, 1, 1
0.000039690000000, 0, 1, 1, 0
0.000039810000000, 0, 1, 1, 1
0.000039890000000, 0, 1, 1, 0
0.000040010000000, 0, 1, 1, 1
0.000040090000000, 0, 1, 1, 0
0.000040210000000, 0, 1, 1, 1
0.000040290000000, 0, 1, 1, 0
0.000040410000000, 0, 1, 1, 1
0.000040490000000, 0, 1, 1, 0
0.000040610000000, 0, 1, 1, 1
0.000040690000000, 0, 1, 1, 0
0.000040810000000, 0, 1, 1, 1
0.000040890000000, 0, 1, 1, 0
0.000041010000000, 0, 1, 1, 1
0.000041090000000, 0, 1, 1, 0
0.000041210000000, 0, 1, 1, 1
0.000041290000000, 0, 1, 1, 0
0.000041410000000, 0, 1, 1, 1
0.000041490000000, 0, 1, 1, 0
0.000041610000000, 0, 1, 1, 1
0.000041690000000, 0, 1, 1, 0
0.000041810000000, 0, 1, 1, 1
0.000041890000000, 0, 1, 1, 0
0.000041990000000, 0, 0, 1, 0
0.000042000000000, 1, 0, 1, 0
0.000042010000000, 1, 0, 1, 1
0.000042090000000, 1, 0, 1, 0
0.000042190000000, 0, 0, 1, 0
0.000042200000000, 0, 1, 1, 0
0.000042210000000, 0, 1, 1, 1
0.000042290000000, 0, 1, 1, 0
0.000042410000000, 0, 1, 1, 1
0.000042490000000, 0, 1, 1, 0
0.000042610000000, 0, 1, 1, 1
0.000042690000000, 0, 1, 1, 0
0.000042790000000, 0, 0, 1, 0
0.000042800000000, 1, 0, 1, 0
0.000042810000000, 1, 0, 1, 1
0.000042890000000, 1, 0, 1, 0
0.000042990000000, 0, 0, 1, 0
0.000043000000000, 0, 1, 1, 0
0.000043010000000, 0, 1, 1, 1
0.000043090000000, 0, 1, 1, 0
0.000043210000000, 0, 1, 1, 1
0.000043290000000, 0, 1, 1, 0
0.000043410000000, 0, 1, 1, 1
0.000043490000000, 0, 1, 1, 0
0.000043610000000, 0, 1, 1, 1
0.000043690000000, 0, 1, 1, 0
0.000043810000000, 0, 1, 1, 1
0.000043890000000, 0, 1, 1, 0
0.000044010000000, 0, 1, 1, 1
0.000044090000000, 0, 1, 1, 0
0.000044210000000, 0, 1, 1, 1
0.000044290000000, 0, 1, 1, 0
0.000044410000000, 0, 1, 1, 1
0.000044490000000, 0, 1, 1, 0
0.000044610000000, 0, 1, 1, 1
0.000044690000000, 0, 1, 1, 0
0.000044810000000, 0, 1, 1, 1
0.000044890000000, 0, 1, 1, 0
0.000045010000000, 0, 1, 1, 1
0.000045090000000, 0, 1, 1, 0
0.000045210000000, 0, 1, 1, 1
0.000045290000000, 0, 1, 1, 0
0.000045410000000, 0, 1, 1, 1
0.000045490000000, 0, 1, 1, 0
0.000045610000000, 0, 1, 1, 1
0.000045690000000, 0, 1, 1, 0
0.000045810000000, 0, 1, 1, 1
0.000045890000000, 0, 1, 1, 0
0.000046010000000, 0, 1, 1, 1
0.000046090000000, 0, 1, 1, 0
0.000046210000000, 0, 1, 1, 1
0.000046290000000, 0, 1, 1, 0
0.000046410000000, 0, 1, 1, 1
0.000046490000000, 0, 1, 1, 0
0.000046610000000, 0, 1, 1, 1
0.000046690000000, 0, 1, 1, 0
0.000046810000000, 0, 1, 1, 1
0.000046890000000, 0, 1, 1, 0
0.000047010000000, 0, 1, 1, 1
0.000047090000000, 0, 1, 1, 0
0.000047210000000, 0, 1, 1, 1
0.000047290000000, 0, 1, 1, 0
0.000047410000000, 0, 1, 1, 1
0.000047490000000, 0, 1, 1, 0
0.000047610000000, 0, 1, 1, 1
0.000047690000000, 0, 1, 1, 0
0.000047810000000, 0, 1, 1, 1
0.000047890000000, 0, 1, 1, 0
0.000048010000000, 0, 1, 1, 1
0.000048090000000, 0, 1, 1, 0
0.000048210000000, 0, 1, 1, 1
0.000048290000000, 0, 1, 1, 0
0.000048410000000, 0, 1, 1, 1
0.000048490000000, 0, 1, 1, 0
0.000048610000000, 0, 1, 1, 1
0.000048690000000, 0, 1, 1, 0
0.000048810000000, 0, 1, 1, 1
0.000048890000000, 0, 1, 1, 0
0.000049010000000, 0, 1, 1, 1
0.000049090000000, 0, 1, 1, 0
0.000049210000000, 0, 1, 1, 1
0.000049290000000, 0, 1, 1, 0
0.000049410000000, 0, 1, 1, 1
0.000049490000000, 0, 1, 1, 0
0.000049610000000, 0, 1, 1, 1
0.000049690000000, 0, 1, 1, 0
0.000049810000000, 0, 1, 1, 1
0.000049890000000, 0, 1, 1, 0
0.000050010000000, 0, 1, 1, 1
0.000050090000000, 0, 1, 1, 0
0.000050210000000, 0, 1, 1, 1
0.000050290000000, 0, 1, 1, 0
0.000050410000000, 0, 1, 1, 1
0.000050490000000, 0, 1, 1, 0
0.000050610000000, 0, 1, 1, 1
0.000050690000000, 0, 1, 1, 0
0.000050810000000, 0, 1, 1, 1
0.000050890000000, 0, 1, 1, 0
0.000050990000000, 0, 0, 1, 0
0.000051000000000, 1, 0, 1, 0
0.000051010000000, 1, 0, 1, 1
0.000051090000000, 1, 0, 1, 0
0.000051190000000, 0, 0, 1, 0
0.000051200000000, 0, 1, 1, 0
0.000051210000000, 0, 1, 1, 1
0.000051290000000, 0, 1, 1, 0
0.000051410000000, 0, 1, 1, 1
0.000051490000000, 0, 1, 1, 0
0.000051610000000, 0, 1, 1, 1
0.000051690000000, 0, 1, 1, 0
0.000051810000000, 0, 1, 1, 1
0.000051890000000, 0, 1, 1, 0
0.000052010000000, 0, 1, 1, 1
0.000052090000000, 0, 1, 1, 0
0.000052210000000, 0, 1, 1, 1
0.000052290000000, 0, 1, 1, 0
0.000052410000000, 0, 1, 1, 1
0.000052490000000, 0, 1, 1, 0
0.000052610000000, 0, 1, 1, 1
0.000052690000000, 0, 1, 1, 0
0.000052810000000, 0, 1, 1, 1
0.000052890000000, 0, 1, 1, 0
0.000053010000000, 0, 1, 1, 1
0.000053090000000, 0, 1, 1, 0
0.000053210000000, 0, 1, 1, 1
0.000053290000000, 0, 1, 1, 0
0.000053410000000, 0, 1, 1, 1
0.000053490000000, 0, 1, 1, 0
0.000053610000000, 0, 1, 1, 1
0.000053690000000, 0, 1, 1, 0
0.000053790000000, 0, 0, 1, 0
0.000053800000000, 1, 0, 1, 0
0.000053810000000, 1, 0, 1, 1
0.000053890000000, 1, 0, 1, 0
0.000053990000000, 0, 0, 1, 0
0.000054000000000, 0, 1, 1, 0
0.000054010000000, 0, 1, 1, 1
0.000054090000000, 0, 1, 1, 0
0.000054210000000, 0, 1, 1, 1
0.000054290000000, 0, 1, 1, 0
0.000054410000000, 0, 1, 1, 1
0.000054490000000, 0, 1, 1, 0
0.000054590000000, 0, 0, 1, 0
0.000054600000000, 1, 0, 1, 0
0.000054610000000, 1, 0, 1, 1
0.000054690000000, 1, 0, 1, 0
0.000054790000000, 0, 0, 1, 0
0.000054800000000, 0, 1, 1, 0
0.000054810000000, 0, 1, 1, 1
0.000054890000000, 0, 1, 1, 0
0.000054990000000, 0, 0, 1, 0
0.000055000000000, 1, 0, 1, 0
0.000055010000000, 1, 0, 1, 1
0.000055090000000, 1, 0, 1, 0
0.000055210000000, 1, 0, 1, 1
0.000055290000000, 1, 0, 1, 0
0.000055390000000, 0, 0, 1, 0
0.000055400000000, 0, 1, 1, 0
0.000055410000000, 0, 1, 1, 1
0.000055490000000, 0, 1, 1, 0
0.000055610000000, 0, 1, 1, 1
0.000055690000000, 0, 1, 1, 0
0.000055810000000, 0, 1, 1, 1
0.000055890000000, 0, 1, 1, 0
0.000056010000000, 0, 1, 1, 1
0.000056090000000, 0, 1, 1, 0
0.000056210000000, 0, 1, 1, 1
0.000056290000000, 0, 1, 1, 0
0.000056410000000, 0, 1, 1, 1
0.000056490000000, 0, 1, 1, 0
0.000056610000000, 0, 1, 1, 1
0.000056690000000, 0, 1, 1, 0
0.000056810000000, 0, 1, 1, 1
0.000056890000000, 0, 1, 1, 0
0.000057010000000, 0, 1, 1, 1
0.000057090000000, 0, 1, 1, 0
0.000057210000000, 0, 1, 1, 1
0.000057290000000, 0, 1, 1, 0
0.000057410000000, 0, 1, 1, 1
0.000057490000000, 0, 1, 1, 0
0.000057610000000, 0, 1, 1, 1
0.000057690000000, 0, 1, 1, 0
0.000057810000000, 0, 1, 1, 1
0.000057890000000, 0, 1, 1, 0
0.000058010000000, 0, 1, 1, 1
0.000058090000000, 0, 1, 1, 0
0.000058210000000, 0, 1, 1, 1
0.000058290000000, 0, 1, 1, 0
0.000058410000000, 0, 1, 1, 1
0.000058490000000, 0, 1, 1, 0
0.000058610000000, 0, 1, 1, 1
0.000058690000000, 0, 1, 1, 0
0.000058810000000, 0, 1, 1, 1
0.000058890000000, 0, 1, 1, 0
0.000059010000000, 0, 1, 1, 1
0.000059090000000, 0, 1, 1, 0
0.000059210000000, 0, 1, 1, 1
0.000059290000000, 0, 1, 1, 0
0.000059390000000, 0, 0, 1, 0
0.000059400000000, 1, 0, 1, 0
0.000059410000000, 1, 0, 1, 1
0.000059490000000, 1, 0, 1, 0
0.000059590000000, 0, 0, 1, 0
0.000059600000000, 0, 1, 1, 0
0.000059610000000, 0, 1, 1, 1
0.000059690000000, 0, 1, 1, 0
0.000059810000000, 0, 1, 1, 1
0.000059890000000, 0, 1, 1, 0
0.000060010000000, 0, 1, 1, 1
0.000060090000000, 0, 1, 1, 0
0.000060210000000, 0, 1, 1, 1
0.000060290000000, 0, 1, 1, 0
0.000060410000000, 0, 1, 1, 1
0.000060490000000, 0, 1, 1, 0
0.000060610000000, 0, 1, 1, 1
0.000060690000000, 0, 1, 1, 0
0.000060810000000, 0, 1, 1, 1
0.000060890000000, 0, 1, 1, 0
0.000061010000000, 0, 1, 1, 1
0.000061090000000, 0, 1, 1, 0
0.000061210000000, 0, 1, 1, 1
0.000061290000000, 0, 1, 1, 0
0.000061410000000, 0, 1, 1, 1
0.000061490000000, 0, 1, 1, 0
0.000061610000000, 0, 1, 1, 1
0.000061690000000, 0, 1, 1, 0
0.000061810000000, 0, 1, 1, 1
0.000061890000000, 0, 1, 1, 0
